,work_year,experience_level,job_title,remote_ratio,company_size,company_region,adj_salary_usd,remote_ratio_str
1942,2022,MI,Data Engineer,100,M,Americas,150235.0,100
1943,2022,MI,Data Engineer,100,M,Americas,112676.0,100
1944,2022,SE,Data Scientist,0,M,Americas,178404.0,0
1945,2022,SE,Data Scientist,0,M,Americas,140845.0,0
1946,2022,MI,Data Engineer,50,L,Asia,33437.0,50
1947,2022,SE,others,100,L,Americas,117371.0,100
1948,2022,SE,Data Engineer,0,M,Americas,112676.0,0
1949,2022,SE,Data Engineer,0,M,Americas,89202.0,0
1950,2022,MI,Data Analyst,0,M,Americas,140845.0,0
1951,2022,MI,Data Analyst,0,M,Americas,93897.0,0
1952,2022,SE,Data Scientist,0,M,Europe,44394.0,0
1953,2022,SE,Data Scientist,0,M,Europe,35515.0,0
1954,2022,SE,Data Analyst,100,M,Americas,108858.0,100
1955,2022,SE,Data Analyst,100,M,Americas,76682.0,100
1956,2022,SE,Data Scientist,100,M,Americas,164319.0,100
1957,2022,SE,Data Scientist,100,M,Americas,131455.0,100
1958,2022,SE,Data Engineer,0,M,Americas,112676.0,0
1959,2022,SE,Data Engineer,0,M,Americas,89202.0,0
1960,2022,SE,others,0,M,Americas,234272.0,0
1961,2022,SE,others,0,M,Americas,140704.0,0
1962,2022,MI,Analytics Engineer,100,M,Americas,115023.0,100
1963,2022,MI,Analytics Engineer,100,M,Americas,93897.0,100
1964,2022,SE,Data Scientist,0,M,Americas,234272.0,0
1965,2022,SE,Data Scientist,0,M,Americas,140704.0,0
1966,2022,EN,Data Analyst,0,M,Americas,51643.0,0
1967,2022,EN,Data Analyst,0,M,Americas,45070.0,0
1968,2022,SE,others,0,M,Americas,234272.0,0
1969,2022,SE,others,0,M,Americas,140704.0,0
1970,2022,MI,others,100,S,Europe,55246.0,100
1971,2022,SE,Data Engineer,100,M,Americas,178404.0,100
1972,2022,SE,Data Engineer,100,M,Americas,112676.0,100
1973,2022,SE,Data Analyst,100,M,Americas,119249.0,100
1974,2022,SE,Data Analyst,100,M,Americas,97653.0,100
1975,2022,SE,Data Scientist,100,M,Americas,197183.0,100
1976,2022,SE,Data Scientist,100,M,Americas,140845.0,100
1977,2022,SE,Machine Learning Engineer,100,M,Americas,197183.0,100
1978,2022,SE,Machine Learning Engineer,100,M,Americas,140845.0,100
1979,2022,SE,Data Engineer,100,M,Americas,197183.0,100
1980,2022,SE,Data Engineer,100,M,Americas,122066.0,100
1981,2022,SE,Data Scientist,100,M,Americas,171596.0,100
1982,2022,SE,Data Scientist,100,M,Americas,151643.0,100
1983,2022,MI,Data Analyst,100,M,Americas,96376.0,100
1984,2022,MI,Data Analyst,100,M,Americas,62066.0,100
1985,2022,SE,others,100,M,Americas,197183.0,100
1986,2022,SE,others,100,M,Americas,140845.0,100
1987,2022,SE,Data Engineer,0,M,Americas,186667.0,0
1988,2022,SE,Data Engineer,0,M,Americas,115117.0,0
1989,2022,MI,Data Engineer,100,M,Americas,122066.0,100
1990,2022,MI,Data Engineer,100,M,Americas,75117.0,100
1991,2022,SE,Data Scientist,100,M,Americas,127700.0,100
1992,2022,SE,Data Scientist,100,M,Americas,97653.0,100
1993,2022,SE,Data Analyst,100,M,Americas,140845.0,100
1994,2022,SE,Data Analyst,100,M,Americas,93897.0,100
1995,2022,EN,Data Engineer,0,M,Americas,150235.0,0
1996,2022,EN,Data Engineer,0,M,Americas,126761.0,0
1997,2022,SE,Data Engineer,100,M,Americas,202817.0,100
1998,2022,SE,Data Engineer,100,M,Americas,135211.0,100
1999,2022,EX,Data Scientist,100,M,Americas,149296.0,100
2000,2022,EX,Data Scientist,100,M,Americas,122066.0,100
2001,2022,SE,Data Analyst,100,M,Americas,108858.0,100
2002,2022,SE,Data Analyst,100,M,Americas,76682.0,100
2003,2022,SE,Data Engineer,100,M,Americas,201878.0,100
2004,2022,SE,Data Engineer,100,M,Americas,140845.0,100
2005,2022,SE,Machine Learning Engineer,100,M,Americas,230986.0,100
2006,2022,SE,Machine Learning Engineer,100,M,Americas,188732.0,100
2007,2022,MI,Data Engineer,100,M,Americas,175587.0,100
2008,2022,MI,Data Engineer,100,M,Americas,143662.0,100
2009,2022,SE,Machine Learning Engineer,100,M,Americas,239437.0,100
2010,2022,SE,Machine Learning Engineer,100,M,Americas,173709.0,100
2011,2022,MI,Data Analyst,0,M,Europe,404664.0,0
2012,2022,MI,Data Analyst,0,M,Europe,52028.0,0
2013,2022,SE,Data Analyst,0,M,Europe,47354.0,0
2014,2022,SE,Data Analyst,0,M,Europe,37488.0,0
2015,2022,SE,Data Analyst,0,M,Americas,158685.0,0
2016,2022,SE,Data Analyst,0,M,Americas,103850.0,0
2017,2022,EN,others,0,L,Europe,57219.0,0
2018,2022,SE,others,100,M,Americas,131455.0,100
2019,2022,SE,others,100,M,Americas,112676.0,100
2020,2022,MI,Data Analyst,100,M,Americas,70423.0,100
2021,2022,MI,Data Analyst,100,M,Americas,56338.0,100
2022,2022,SE,others,50,S,Europe,9390.0,50
2023,2022,EN,Data Analyst,50,L,Americas,46948.0,50
2024,2022,MI,others,100,M,Americas,125822.0,100
2025,2022,MI,others,100,M,Americas,116432.0,100
2026,2022,SE,Data Analyst,0,M,Americas,156526.0,0
2027,2022,SE,Data Analyst,0,M,Americas,111737.0,0
2028,2022,EN,Data Scientist,0,M,Americas,116652.0,0
2029,2022,EN,Data Scientist,0,M,Americas,69991.0,0
2030,2022,MI,Data Analyst,100,M,Americas,93897.0,100
2031,2022,MI,Data Analyst,100,M,Americas,61033.0,100
2032,2021,MI,Data Analyst,50,L,Asia,16145.0,50
2033,2022,EN,others,50,L,Americas,187793.0,50
2034,2022,EN,Machine Learning Engineer,100,L,Americas,11268.0,100
2035,2022,SE,Data Engineer,100,M,Americas,206573.0,100
2036,2022,SE,Data Engineer,100,M,Americas,137089.0,100
2037,2022,SE,Data Engineer,0,M,Europe,64125.0,0
2038,2022,SE,Data Engineer,0,M,Europe,34529.0,0
2039,2022,SE,others,0,M,Americas,103286.0,0
2040,2022,SE,others,0,M,Americas,65728.0,0
2041,2022,EN,Data Analyst,50,L,Americas,46948.0,50
2042,2022,SE,Data Engineer,0,M,Americas,112676.0,0
2043,2022,SE,Data Engineer,0,M,Americas,89202.0,0
2044,2022,MI,Data Analyst,0,M,Americas,140845.0,0
2045,2022,MI,Data Analyst,0,M,Americas,93897.0,0
2046,2022,SE,Data Scientist,0,M,Europe,44394.0,0
2047,2022,SE,Data Scientist,0,M,Europe,35515.0,0
2048,2022,SE,others,100,M,Americas,178404.0,100
2049,2022,SE,others,100,M,Americas,126761.0,100
2050,2022,SE,Data Scientist,0,M,Americas,120188.0,0
2051,2022,SE,Data Scientist,0,M,Americas,76526.0,0
2052,2022,SE,Data Scientist,100,M,Americas,162441.0,100
2053,2022,SE,Data Scientist,100,M,Americas,103286.0,100
2054,2022,SE,Machine Learning Engineer,0,M,Americas,180282.0,0
2055,2022,SE,Machine Learning Engineer,0,M,Americas,112676.0,0
2056,2022,SE,Data Analyst,100,M,Americas,108858.0,100
2057,2022,SE,Data Analyst,100,M,Americas,76682.0,100
2058,2022,SE,Data Analyst,0,M,Americas,112676.0,0
2059,2022,SE,Data Analyst,0,M,Americas,89202.0,0
2060,2022,SE,others,100,L,Americas,178404.0,100
2061,2022,SE,Data Engineer,100,M,Americas,182160.0,100
2062,2022,SE,Data Engineer,100,M,Americas,121502.0,100
2063,2022,SE,Data Analyst,100,M,Americas,188732.0,100
2064,2022,SE,Data Analyst,100,M,Americas,83756.0,100
2065,2022,SE,Data Scientist,0,M,Americas,154930.0,0
2066,2022,SE,Data Scientist,0,M,Americas,117371.0,0
2067,2022,SE,others,100,M,Americas,215962.0,100
2068,2022,SE,others,100,M,Americas,184038.0,100
2069,2022,MI,Machine Learning Engineer,0,M,Americas,122066.0,0
2070,2022,MI,Machine Learning Engineer,0,M,Americas,84507.0,0
2071,2022,MI,others,100,M,Americas,140845.0,100
2072,2022,MI,others,100,M,Americas,93897.0,100
2073,2022,MI,Machine Learning Engineer,0,M,Americas,215962.0,0
2074,2022,MI,Machine Learning Engineer,0,M,Americas,140845.0,0
2075,2022,SE,Data Engineer,0,M,Americas,144225.0,0
2076,2022,SE,Data Engineer,0,M,Americas,100282.0,0
2077,2022,MI,others,100,M,Americas,122066.0,100
2078,2022,MI,others,100,M,Americas,93897.0,100
2079,2022,SE,Data Engineer,100,M,Americas,202817.0,100
2080,2022,SE,Data Engineer,100,M,Americas,135211.0,100
2081,2022,MI,Data Scientist,0,M,Americas,169014.0,0
2082,2022,MI,Data Scientist,0,M,Americas,112676.0,0
2083,2022,EN,Data Engineer,0,M,Americas,150235.0,0
2084,2022,EN,Data Engineer,0,M,Americas,126761.0,0
2085,2022,SE,Data Analyst,100,M,Americas,180751.0,100
2086,2022,SE,Data Analyst,100,M,Americas,131455.0,100
2087,2022,SE,Data Engineer,0,M,Americas,143192.0,0
2088,2022,SE,Data Engineer,0,M,Americas,122066.0,0
2089,2022,SE,Data Analyst,100,M,Americas,61033.0,100
2090,2022,SE,Data Analyst,100,M,Americas,51643.0,100
2091,2022,SE,Data Engineer,0,M,Americas,167840.0,0
2092,2022,SE,Data Engineer,0,M,Americas,150235.0,0
2093,2022,MI,Data Scientist,100,M,Europe,59192.0,100
2094,2022,MI,Data Scientist,100,M,Europe,49327.0,100
2095,2022,MI,others,0,M,Americas,154930.0,0
2096,2022,MI,others,0,M,Americas,126761.0,0
2097,2022,SE,Analytics Engineer,100,M,Americas,159624.0,100
2098,2022,SE,Analytics Engineer,100,M,Americas,117371.0,100
2099,2022,SE,Data Engineer,0,M,Americas,98592.0,0
2100,2022,SE,Data Engineer,0,M,Americas,65728.0,0
2101,2022,SE,Data Scientist,0,M,Americas,122066.0,0
2102,2022,SE,Data Scientist,0,M,Americas,89202.0,0
2103,2022,SE,Data Scientist,0,M,Americas,191080.0,0
2104,2022,SE,Data Scientist,0,M,Americas,142723.0,0
2105,2022,SE,Data Engineer,100,M,Americas,185380.0,100
2106,2022,SE,Data Engineer,100,M,Americas,126535.0,100
2107,2022,MI,Data Scientist,100,M,Americas,112676.0,100
2108,2022,SE,Data Engineer,0,M,Americas,184977.0,0
2109,2022,SE,Data Engineer,0,M,Americas,92958.0,0
2110,2022,SE,Data Engineer,100,M,Americas,206573.0,100
2111,2022,SE,Data Engineer,100,M,Americas,152113.0,100
2112,2022,MI,Data Engineer,0,M,Europe,103705.0,0
2113,2022,MI,Data Engineer,0,M,Europe,74346.0,0
2114,2022,MI,others,0,M,Europe,65902.0,0
2115,2022,MI,others,0,M,Europe,48560.0,0
2116,2022,SE,others,100,M,Americas,139944.0,100
2117,2022,SE,others,100,M,Americas,106948.0,100
2118,2020,MI,others,0,M,Americas,93874.0,0
2119,2021,SE,Data Analyst,100,S,Americas,109838.0,100
2120,2022,SE,Data Analyst,100,L,Oceania,160563.0,100
2121,2022,EN,others,100,S,Americas,12207.0,100
2122,2022,SE,Data Engineer,0,M,Americas,93897.0,0
2123,2022,SE,Data Engineer,0,M,Americas,73239.0,0
2124,2022,SE,Data Engineer,0,M,Americas,112676.0,0
2125,2022,SE,Data Engineer,0,M,Americas,89202.0,0
2126,2022,SE,others,0,M,Americas,103286.0,0
2127,2022,SE,others,0,M,Americas,65728.0,0
2128,2022,EN,others,100,S,Americas,46948.0,100
2129,2022,SE,Data Scientist,0,M,Americas,174554.0,0
2130,2022,SE,Data Scientist,0,M,Americas,121408.0,0
2131,2022,MI,Data Analyst,0,M,Americas,140845.0,0
2132,2022,MI,Data Analyst,0,M,Americas,93897.0,0
2133,2022,SE,Data Engineer,100,M,Americas,215962.0,100
2134,2022,SE,Data Engineer,100,M,Americas,145164.0,100
2135,2022,SE,Machine Learning Engineer,0,M,Americas,192019.0,0
2136,2022,SE,Machine Learning Engineer,0,M,Americas,133521.0,0
2137,2022,MI,Data Engineer,100,M,Americas,150235.0,100
2138,2022,MI,Data Engineer,100,M,Americas,70423.0,100
2139,2022,SE,Data Scientist,0,M,Europe,44394.0,0
2140,2022,SE,Data Scientist,0,M,Europe,35515.0,0
2141,2022,SE,Data Engineer,0,M,Americas,200000.0,0
2142,2022,SE,Data Engineer,0,M,Americas,142723.0,0
2143,2022,SE,Data Scientist,100,M,Americas,131455.0,100
2144,2022,SE,Data Scientist,100,M,Americas,112676.0,100
2145,2022,SE,Data Scientist,0,M,Americas,103286.0,0
2146,2022,SE,Data Scientist,0,M,Americas,65728.0,0
2147,2022,SE,others,100,M,Americas,213333.0,100
2148,2022,SE,others,100,M,Americas,157746.0,100
2149,2021,EN,others,0,M,Oceania,19102.0,0
2150,2022,MI,Data Scientist,0,M,Europe,60178.0,0
2151,2022,MI,Data Scientist,0,M,Europe,57219.0,0
2152,2022,SE,others,100,M,Americas,228169.0,100
2153,2022,SE,others,100,M,Americas,171831.0,100
2154,2022,SE,Data Engineer,0,M,Americas,164319.0,0
2155,2022,SE,Data Engineer,0,M,Americas,140845.0,0
2156,2022,MI,Data Scientist,100,M,Americas,122066.0,100
2157,2022,MI,Data Scientist,100,M,Americas,84507.0,100
2158,2022,MI,Data Analyst,0,M,Americas,154930.0,0
2159,2022,MI,Data Analyst,0,M,Americas,116432.0,0
2160,2022,SE,Data Engineer,0,M,Americas,167136.0,0
2161,2022,SE,Data Engineer,0,M,Americas,123944.0,0
2162,2022,SE,Data Engineer,0,M,Americas,281690.0,0
2163,2022,SE,Data Engineer,0,M,Americas,122066.0,0
2164,2022,SE,Data Analyst,0,M,Americas,158685.0,0
2165,2022,SE,Data Analyst,0,M,Americas,103850.0,0
2166,2022,SE,Data Analyst,100,M,Americas,108920.0,100
2167,2022,SE,Data Analyst,100,M,Americas,90141.0,100
2168,2022,SE,Data Analyst,0,M,Europe,86714.0,0
2169,2022,SE,Data Analyst,0,M,Europe,65902.0,0
2170,2022,SE,Data Analyst,0,M,Americas,98592.0,0
2171,2022,SE,Data Analyst,0,M,Americas,65728.0,0
2172,2022,MI,others,50,L,Americas,98813.0,50
2173,2022,SE,Data Engineer,100,M,Americas,182160.0,100
2174,2022,SE,Data Engineer,100,M,Americas,121502.0,100
2175,2022,SE,others,100,M,Americas,178404.0,100
2176,2022,SE,others,100,M,Americas,126761.0,100
2177,2022,SE,Data Analyst,0,M,Americas,93897.0,0
2178,2022,SE,Data Analyst,0,M,Americas,65728.0,0
2179,2022,EN,Machine Learning Engineer,0,M,Americas,178169.0,0
2180,2022,EN,Machine Learning Engineer,0,M,Americas,131690.0,0
2181,2022,SE,Data Analyst,0,M,Americas,122066.0,0
2182,2022,SE,Data Analyst,0,M,Americas,93897.0,0
2183,2022,MI,Data Analyst,0,M,Americas,150235.0,0
2184,2022,MI,Data Analyst,0,M,Americas,102347.0,0
2185,2022,SE,others,0,M,Americas,234742.0,0
2186,2022,SE,others,0,M,Americas,140845.0,0
2187,2022,MI,Data Analyst,0,M,Americas,193427.0,0
2188,2022,MI,Data Analyst,0,M,Americas,150235.0,0
2189,2022,SE,Data Engineer,0,M,Americas,126761.0,0
2190,2022,SE,Data Engineer,0,M,Americas,112676.0,0
2191,2022,SE,Machine Learning Engineer,100,M,Europe,108519.0,100
2192,2022,SE,Machine Learning Engineer,100,M,Europe,69057.0,100
2193,2022,EN,Data Engineer,0,M,Americas,150235.0,0
2194,2022,EN,Data Engineer,0,M,Americas,126761.0,0
2195,2022,MI,Data Analyst,0,M,Americas,140845.0,0
2196,2022,MI,Data Analyst,0,M,Americas,93897.0,0
2197,2022,MI,Data Engineer,0,M,Americas,112676.0,0
2198,2022,MI,Data Engineer,0,M,Americas,89202.0,0
2199,2022,SE,Data Engineer,0,M,Europe,64125.0,0
2200,2022,SE,Data Engineer,0,M,Europe,39461.0,0
2201,2022,SE,Data Engineer,0,M,Americas,179531.0,0
2202,2022,SE,Data Engineer,0,M,Americas,122066.0,0
2203,2022,SE,Data Engineer,0,M,Americas,179531.0,0
2204,2022,SE,Data Engineer,0,M,Americas,122066.0,0
2205,2022,EN,others,50,L,Europe,62152.0,50
2206,2022,EN,others,100,S,Americas,46948.0,100
2207,2022,SE,Data Engineer,0,L,Americas,215962.0,0
2208,2022,SE,Data Engineer,0,L,Americas,145164.0,0
2209,2022,SE,Data Engineer,0,M,Americas,112676.0,0
2210,2022,SE,Data Engineer,0,M,Americas,89202.0,0
2211,2022,SE,Data Scientist,0,M,Americas,131455.0,0
2212,2022,SE,Data Scientist,0,M,Americas,112676.0,0
2213,2022,SE,Data Analyst,0,M,Americas,158685.0,0
2214,2022,SE,Data Analyst,0,M,Americas,103850.0,0
2215,2022,MI,Data Analyst,100,L,Americas,75117.0,100
2216,2022,SE,Data Engineer,0,M,Americas,174554.0,0
2217,2022,SE,Data Engineer,0,M,Americas,121408.0,0
2218,2022,SE,Analytics Engineer,0,M,Americas,126761.0,0
2219,2022,SE,Analytics Engineer,0,M,Americas,103286.0,0
2220,2022,MI,others,0,M,Americas,145540.0,0
2221,2022,MI,others,0,M,Americas,131455.0,0
2222,2022,SE,Data Engineer,100,M,Americas,192488.0,100
2223,2022,SE,Data Engineer,100,M,Americas,140845.0,100
2224,2022,SE,Data Engineer,0,M,Americas,168545.0,0
2225,2022,SE,Data Engineer,0,M,Americas,125822.0,0
2226,2022,MI,Data Scientist,0,M,Americas,169014.0,0
2227,2022,MI,Data Scientist,0,M,Americas,112676.0,0
2228,2022,SE,Data Scientist,0,M,Americas,174554.0,0
2229,2022,SE,Data Scientist,0,M,Americas,121408.0,0
2230,2022,SE,Data Scientist,100,M,Americas,164319.0,100
2231,2022,SE,Data Scientist,100,M,Americas,136150.0,100
2232,2022,SE,others,100,M,Americas,220657.0,100
2233,2022,SE,others,100,M,Americas,164319.0,100
2234,2022,EN,others,50,L,Europe,25650.0,50
2235,2022,MI,Data Engineer,100,M,Americas,150235.0,100
2236,2022,MI,Data Engineer,100,M,Americas,84507.0,100
2237,2022,SE,Data Engineer,0,M,Europe,64125.0,0
2238,2022,SE,Data Engineer,0,M,Europe,34529.0,0
2239,2022,SE,Data Engineer,0,M,Americas,136150.0,0
2240,2022,SE,Data Engineer,0,M,Americas,107981.0,0
2241,2022,MI,others,0,M,Americas,154930.0,0
2242,2022,MI,others,0,M,Americas,126761.0,0
2243,2022,SE,Data Engineer,0,M,Americas,158122.0,0
2244,2022,SE,Data Engineer,0,M,Americas,98779.0,0
2245,2022,MI,others,100,M,Europe,80932.0,100
2246,2022,MI,others,100,M,Europe,46247.0,100
2247,2022,SE,Data Engineer,0,M,Americas,187793.0,0
2248,2022,SE,Data Engineer,0,M,Americas,150235.0,0
2249,2022,SE,Data Scientist,0,M,Europe,44394.0,0
2250,2022,SE,Data Scientist,0,M,Europe,35515.0,0
2251,2022,SE,Data Scientist,0,M,Americas,186667.0,0
2252,2022,SE,Data Scientist,0,M,Americas,115117.0,0
2253,2022,EN,Machine Learning Engineer,100,M,Asia,93897.0,100
2254,2022,MI,others,50,M,Europe,98654.0,50
2255,2022,SE,Data Analyst,0,M,Americas,122066.0,0
2256,2022,SE,Data Analyst,0,M,Americas,93897.0,0
2257,2022,MI,Analytics Engineer,0,M,Europe,98275.0,0
2258,2022,MI,Analytics Engineer,0,M,Europe,69371.0,0
2259,2022,SE,Data Engineer,100,M,Americas,117371.0,100
2260,2022,SE,Data Engineer,100,M,Americas,103286.0,100
2261,2022,MI,Data Analyst,0,M,Americas,154930.0,0
2262,2022,MI,Data Analyst,0,M,Americas,116432.0,0
2263,2022,SE,Data Scientist,100,M,Americas,138967.0,100
2264,2022,SE,Data Scientist,100,M,Americas,100469.0,100
2265,2022,MI,Data Analyst,0,M,Americas,140845.0,0
2266,2022,MI,Data Analyst,0,M,Americas,93897.0,0
2267,2022,EN,Data Engineer,0,M,Americas,150235.0,0
2268,2022,EN,Data Engineer,0,M,Americas,126761.0,0
2269,2022,MI,Data Engineer,0,M,Americas,112676.0,0
2270,2022,MI,Data Engineer,0,M,Americas,89202.0,0
2271,2022,SE,Data Engineer,0,M,Americas,144225.0,0
2272,2022,SE,Data Engineer,0,M,Americas,100282.0,0
2273,2022,MI,Data Analyst,0,M,Americas,93897.0,0
2274,2022,MI,Data Analyst,0,M,Americas,61033.0,0
2275,2022,MI,Data Engineer,0,M,Americas,112676.0,0
2276,2022,MI,Data Engineer,0,M,Americas,89202.0,0
2277,2022,SE,Data Engineer,0,M,Europe,59192.0,0
2278,2022,SE,Data Engineer,0,M,Europe,34529.0,0
2279,2022,EX,Data Engineer,100,M,Americas,291080.0,100
2280,2022,EX,Data Engineer,100,M,Americas,224413.0,100
2281,2022,SE,others,0,M,Americas,281221.0,0
2282,2022,SE,others,0,M,Americas,230141.0,0
2283,2022,SE,Data Scientist,100,M,Americas,157746.0,100
2284,2022,SE,Data Scientist,100,M,Americas,122066.0,100
2285,2022,SE,Data Scientist,100,M,Americas,127700.0,100
2286,2022,SE,Data Scientist,100,M,Americas,97653.0,100
2287,2022,MI,Data Engineer,100,M,Americas,151174.0,100
2288,2022,MI,Data Engineer,100,M,Americas,110798.0,100
2289,2022,SE,others,100,M,Americas,192488.0,100
2290,2022,SE,others,100,M,Americas,172770.0,100
2291,2022,SE,Data Scientist,0,M,Americas,174554.0,0
2292,2022,SE,Data Scientist,0,M,Americas,121408.0,0
2293,2022,SE,others,0,M,Americas,232394.0,0
2294,2022,SE,others,0,M,Americas,161690.0,0
2295,2022,SE,others,0,L,Europe,64125.0,0
2296,2022,SE,Data Analyst,0,M,Americas,166197.0,0
2297,2022,SE,Data Analyst,0,M,Americas,123005.0,0
2298,2022,SE,others,100,M,Americas,192488.0,100
2299,2022,SE,others,100,M,Americas,172770.0,100
2300,2022,SE,Data Engineer,0,M,Americas,137089.0,0
2301,2022,SE,Data Engineer,0,M,Americas,95775.0,0
2302,2022,SE,Data Analyst,0,M,Americas,158685.0,0
2303,2022,SE,Data Analyst,0,M,Americas,103850.0,0
2304,2022,SE,others,100,M,Americas,215962.0,100
2305,2022,SE,others,100,M,Americas,184038.0,100
2306,2022,SE,Data Engineer,0,M,Americas,126761.0,0
2307,2022,SE,Data Engineer,0,M,Americas,93897.0,0
2308,2022,MI,Data Engineer,0,M,Americas,75117.0,0
2309,2022,MI,Data Engineer,0,M,Americas,61033.0,0
2310,2022,SE,Data Engineer,0,M,Americas,126761.0,0
2311,2022,SE,Data Engineer,0,M,Americas,93897.0,0
2312,2022,SE,Data Engineer,100,M,Europe,57808.0,100
2313,2022,SE,Data Engineer,100,M,Europe,40466.0,100
2314,2022,MI,Data Engineer,100,M,Americas,164319.0,100
2315,2022,MI,Data Engineer,100,M,Americas,126761.0,100
2316,2022,EN,Data Scientist,0,M,Americas,75117.0,0
2317,2022,SE,Data Engineer,100,M,Americas,217136.0,100
2318,2022,SE,Data Engineer,100,M,Americas,130282.0,100
2319,2022,SE,Analytics Engineer,100,M,Americas,181925.0,100
2320,2022,SE,Analytics Engineer,100,M,Americas,109155.0,100
2321,2022,SE,Data Engineer,100,M,Americas,217136.0,100
2322,2022,SE,Data Engineer,100,M,Americas,130282.0,100
2323,2022,SE,Analytics Engineer,100,M,Americas,217136.0,100
2324,2022,SE,Analytics Engineer,100,M,Americas,130282.0,100
2325,2022,SE,Analytics Engineer,100,M,Americas,217136.0,100
2326,2022,SE,Analytics Engineer,100,M,Americas,130282.0,100
2327,2022,SE,Data Engineer,100,M,Americas,181925.0,100
2328,2022,SE,Data Engineer,100,M,Americas,109155.0,100
2329,2022,SE,Data Scientist,100,M,Americas,195305.0,100
2330,2022,SE,Data Scientist,100,M,Americas,119249.0,100
2331,2022,SE,others,100,M,Americas,281690.0,100
2332,2022,SE,others,100,M,Americas,184038.0,100
2333,2022,SE,Machine Learning Engineer,0,M,Americas,192019.0,0
2334,2022,SE,Machine Learning Engineer,0,M,Americas,133521.0,0
2335,2021,MI,others,50,M,Americas,43510.0,50
2336,2022,SE,Data Engineer,0,M,Americas,174554.0,0
2337,2022,SE,Data Engineer,0,M,Americas,121408.0,0
2338,2022,SE,Data Scientist,0,M,Europe,44394.0,0
2339,2022,SE,Data Scientist,0,M,Europe,35515.0,0
2340,2022,SE,Machine Learning Engineer,0,M,Americas,192019.0,0
2341,2022,SE,Machine Learning Engineer,0,M,Americas,133521.0,0
2342,2022,SE,Data Scientist,100,M,Americas,192488.0,100
2343,2022,SE,Data Scientist,100,M,Americas,173709.0,100
2344,2022,SE,Data Scientist,0,M,Americas,174554.0,0
2345,2022,SE,Data Scientist,0,M,Americas,121408.0,0
2346,2022,SE,Machine Learning Engineer,0,M,Americas,232394.0,0
2347,2022,SE,Machine Learning Engineer,0,M,Americas,161690.0,0
2348,2022,EN,Data Engineer,0,M,Americas,150235.0,0
2349,2022,EN,Data Engineer,0,M,Americas,126761.0,0
2350,2022,MI,Data Analyst,0,M,Americas,140845.0,0
2351,2022,MI,Data Analyst,0,M,Americas,93897.0,0
2352,2022,SE,Data Analyst,0,M,Americas,103286.0,0
2353,2022,SE,Data Analyst,0,M,Americas,89202.0,0
2354,2022,SE,Data Scientist,0,M,Americas,174554.0,0
2355,2022,SE,Data Scientist,0,M,Americas,121408.0,0
2356,2022,SE,others,100,M,Americas,192488.0,100
2357,2022,SE,others,100,M,Americas,172770.0,100
2358,2022,EN,Data Scientist,100,M,Europe,16605.0,100
2359,2022,SE,others,50,L,Americas,352113.0,50
2360,2022,SE,Data Engineer,0,M,Americas,179531.0,0
2361,2022,SE,Data Engineer,0,M,Americas,122066.0,0
2362,2022,SE,Data Scientist,0,M,Americas,211268.0,0
2363,2022,SE,Data Scientist,0,M,Americas,146854.0,0
2364,2022,SE,Data Analyst,0,M,Americas,158685.0,0
2365,2022,SE,Data Analyst,0,M,Americas,103850.0,0
2366,2022,SE,Machine Learning Engineer,0,M,Americas,192019.0,0
2367,2022,SE,Machine Learning Engineer,0,M,Americas,133521.0,0
2368,2022,MI,Machine Learning Engineer,0,M,Europe,98275.0,0
2369,2022,MI,Machine Learning Engineer,0,M,Europe,75151.0,0
2370,2022,SE,Data Scientist,0,M,Americas,174554.0,0
2371,2022,SE,Data Scientist,0,M,Americas,121408.0,0
2372,2022,SE,Data Scientist,0,M,Americas,132113.0,0
2373,2022,SE,Data Scientist,0,M,Americas,88075.0,0
2374,2022,SE,Data Scientist,100,M,Americas,328638.0,100
2375,2022,SE,Data Scientist,100,M,Americas,126761.0,100
2376,2022,SE,Data Analyst,100,M,Americas,108858.0,100
2377,2022,SE,Data Analyst,100,M,Americas,76682.0,100
2378,2022,EN,others,100,L,Americas,11268.0,100
2379,2022,MI,Machine Learning Engineer,100,L,Europe,98307.0,100
2380,2022,EN,others,100,S,Europe,30986.0,100
2381,2022,EN,others,100,S,Europe,32556.0,100
2382,2022,SE,Machine Learning Engineer,0,M,Americas,188732.0,0
2383,2022,SE,Machine Learning Engineer,0,M,Americas,111737.0,0
2384,2022,SE,Data Engineer,100,M,Americas,164319.0,100
2385,2022,SE,Data Engineer,100,M,Americas,140845.0,100
2386,2022,SE,Data Analyst,0,M,Americas,145127.0,0
2387,2022,SE,Data Analyst,0,M,Americas,116101.0,0
2388,2022,SE,Data Analyst,0,M,Americas,122066.0,0
2389,2022,SE,Data Analyst,0,M,Americas,93897.0,0
2390,2022,MI,Data Engineer,0,M,Americas,159624.0,0
2391,2022,MI,Data Engineer,0,M,Americas,136150.0,0
2392,2022,SE,Data Engineer,100,M,Americas,126761.0,100
2393,2022,SE,Data Engineer,100,M,Americas,93897.0,100
2394,2022,SE,Data Scientist,0,M,Americas,232394.0,0
2395,2022,SE,Data Scientist,0,M,Americas,161690.0,0
2396,2022,SE,Data Scientist,100,M,Americas,166667.0,100
2397,2022,SE,Data Scientist,100,M,Americas,125822.0,100
2398,2022,SE,Data Scientist,0,M,Americas,174554.0,0
